User_ID,Book_ID,Book_Title,Recommendation_Score
5697,0399146431,The Bonesetter's Daughter,10.0
5697,0888994168,Breadwinner,10.0
5697,0877700885,The Mining Advance into the Inland Empire,10.0
5697,0609608444,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",10.0
5701,0061059056,Hogfather,9.0
5701,0971880107,Wild Animus,5.125
5705,0375404317,Julia and Jacques Cooking at Home,10.0
5705,0394585852,Personal History,9.0
5705,0312244266,Winter Solstice,9.0
5705,0688156312,First Mothers: The Women Who Shaped the Presidents,9.0
5705,0743434668,Spider-Man: Revenge of the Sinister Six,9.0
5706,0060976845,Little Altars Everywhere: A Novel,8.0
5706,0452277337,Le Divorce (William Abrahams Book),8.0
5706,0312265859,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),0.0
5706,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),0.0
5706,0385720106,A Map of the World,0.0
5708,1573229326,How to Be Good,6.9
5708,0375703764,House of Leaves,0.0
5708,0452282152,Girl with a Pearl Earring,0.0
5708,0452284295,Cheet (Plume Books),0.0
5710,0440211727,A Time to Kill,7.8
5710,0590624008,Santa Paws,7.0
5710,0590483404,"A Shocker on Shock Street (Goosebumps, No 35)",6.85275038
5710,059048351X,"A Night in Terror Tower (Goosebumps, No 27)",6.2933914
5710,0590483455,"The Horror at Camp Jellyjam (Goosebumps, No 33)",5.737657208
5720,0743411323,Never Change,9.0
5720,0385421982,The Pelican Brief,8.0
5720,0804108749,Saint Maybe,8.0
5720,0385503822,The Summons,6.2
5720,0345353617,The Women's Room,1.0
5721,0380978555,The Pursuit (Sherring Cross (Hardcover)),10.0
5721,0373078110,"Hidden Star  (The Stars Of Mithra) (Harlequin Intimate Moments, 811)",10.0
5721,0671553046,Life Support,10.0
5721,0765197812,The Ultimate Cross Stitch Companion: An Encyclopedia of Techniques and Ideas With over 150 Step-By-Step Projects,10.0
5721,0679723110,Grendel,10.0
5726,059030271X,Charlotte's Web,10.0
5726,0345378881,The Reckoning,10.0
5726,0395177111,The Hobbit (Leatherette Collector's Edition),10.0
5726,0140430725,"Pride and Prejudice (The Penguin English Library, El 72)",10.0
5726,0843952474,Fireworks,10.0
5731,0345350499,The Mists of Avalon,9.0
5731,0345384466,The Witching Hour (Lives of the Mayfair Witches),8.499654218
5731,0345404319,Taltos: Lives of the Mayfair Witches,8.0
5731,0385425473,Wild Swans: Three Daughters of China,8.0
5731,0345397819,Lasher: Lives of the Mayfair Witches (Lives of the Mayfair Witches),4.996542184
5737,0394751043,The King Must Die,9.0
5737,0553578022,The Face of Deception,8.340926074
5737,0446610038,1st to Die: A Novel,8.0
5737,0743222229,George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President,7.0
5737,0446603422,Stormy Weather,6.333333333
5739,0684193957,ALL THAT REMAINS,10.0
5739,0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),8.0
5739,0684195305,CRUEL AND UNUSUAL,7.931873708
5739,0684195984,FROM POTTER'S FIELD,7.766126568
5739,0399141464,Cause of Death,5.719324667
5741,0886772885,"Sword and Sorceress, V",10.0
5741,0465005594,The Physics of Star Trek,10.0
5741,0060506512,The Fifth Ring,10.0
5741,089009389X,The Treasured Writings of Kahlil Gibran,10.0
5741,0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10.0
5745,0140351116,Daddy-Long-Legs (Puffin Classics),10.0
5745,0812029100,Wild About Muffins,10.0
5745,0843932260,Savage Promise,10.0
5745,0849916879,Les Miserables,10.0
5745,0849916518,The Heart Reader,10.0
5749,0132000563,The Design and Analysis of Parallel Algorithms,10.0
5749,0525947647,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,10.0
5749,0743471458,Man-Kzin Wars IX (Man-Kzin Wars),10.0
5749,0553099558,My Point - And I Do Have One,10.0
5749,0812550706,Ender's Game (Ender Wiggins Saga (Paperback)),9.0
5752,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),7.4
5752,0385502532,Drowning Ruth,0.0
5752,0446613436,The Guardian,0.0
5752,0671439162,WHITE HOTEL,0.0
5753,0553573136,Couplehood,10.0
5753,0743210891,The Green Mile : The Complete Serial Novel,10.0
5753,0316776963,Me Talk Pretty One Day,10.0
5753,0375704027,Norwegian Wood (Vintage International Original),9.0
5753,0375753834,Georgiana: Duchess of Devonshire (Modern Library (Paperback)),9.0
5754,0440236738,Gone for Good,10.0
5754,0553800973,Body of Lies,10.0
5754,0446607827,Superstition,10.0
5754,0425127583,The Mask,10.0
5754,0553802461,Dead Aim,10.0
5756,0446341894,Rage of Angels,9.0
5756,0380012863,Jonathan Livingston Seagull,8.125
5756,0440108268,The Bridge Across Forever,8.0
5756,0553094653,Scandal in Fair Haven,0.0
5758,0385503822,The Summons,7.4
5758,0679879242,"The Golden Compass (His Dark Materials, Book 1)",0.0
5764,0425154092,From Potter's Field,7.5
5764,0380723085,Durable Goods,0.0
5764,0385317093,Granny Dan,0.0
5764,0385722206,Balzac and the Little Chinese Seamstress : A Novel,0.0
5764,0425130711,Cold Fire,0.0
5765,0553582763,By the Light of the Moon,8.0
5765,0345413903,The Murder Book,6.666666667
5765,0743417682,From a Buick 8,6.666666667
5765,0312423772,Shadow Baby (Today Show Book Club #14),0.0
5767,0380725835,Endangered Species (Anna Pigeon Mysteries (Paperback)),10.0
5767,0380707837,White Cargo,10.0
5767,0425158616,Cause of Death,10.0
5767,0312979398,The Eye of the Tiger,10.0
5767,0553572997,The Alienist,10.0
5773,0345391802,The Hitchhiker's Guide to the Galaxy,9.0
5773,0553573403,"A Game of Thrones (A Song of Ice and Fire, Book 1)",8.596949288
5773,0425158640,Idoru,8.0
5773,0451458982,Nightmare: A Novel of the Silent Empire,7.0
5773,0812566645,Legends 3,7.0
5775,0374453098,Moominvalley in November,10.0
5775,1853260002,Pride & Prejudice (Wordsworth Classics),10.0
5775,0671880187,Kitchen,10.0
5775,0395282659,The Hobbit,10.0
5775,0812548051,"Wizard's First Rule (Sword of Truth, Book 1)",10.0
5777,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,8.5
5777,0345339703,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",0.0
5777,0345339711,"The Two Towers (The Lord of the Rings, Part 2)",0.0
5777,0440210232,Canyons,0.0
5780,0440204887,Illusions: The Adventures of a Reluctant Messiah,10.0
5780,0595271707,Wicca 333: Advanced Topics in Wiccan Belief,10.0
5780,0451099648,Firestarter (Signet Book),10.0
5780,0441569595,Neuromancer (Remembering Tomorrow),10.0
5780,0385319258,Illusions: The Adventures of a Reluctant Messiah,10.0
5783,0446605239,The Notebook,7.888888889
5783,0553273914,The House of the Spirits,7.0
5783,0020519001,A Farewell to Arms (A Scribner Classic),0.0
5783,0553244531,How to Meditate: A Guide to Self-Discovery,0.0
5787,0385044011,Poems That Touch the Heart,10.0
5787,0842329218,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),10.0
5787,0842329161,Apollyon: The Destroyer Is Unleashed (Left Behind #5),10.0
5787,0425122123,Clear and Present Danger (Jack Ryan Novels),10.0
5788,0812550188,Ill Wind,10.0
5788,031298250X,America : A Jake Grafton Novel (A Jake Grafton Novel),10.0
5788,0743457781,"Late Bloomer (Michaels, Fern)",10.0
5788,0345433270,Half Moon Street (Charlotte & Thomas Pitt Novels (Hardcover)),10.0
5788,0553299506,Private Eyes (Alex Delaware Novels (Paperback)),10.0
5790,0553106333,Ashes to Ashes,10.0
5790,0399143947,Point of Origin,10.0
5790,0385504209,The Da Vinci Code,9.0
5790,0553801449,Incriminating Evidence,9.0
5790,0399146253,The Last Precinct,8.569397048
5793,3499136457,Venusneid.,9.0
5793,3442421357,Im Eishaus.,8.0
5793,3499138956,Ein BÃ?Â¤r will nach oben.,8.0
5794,0345417623,Timeline,7.9
5794,0060931809,The Map That Changed the World : William Smith and the Birth of Modern Geology,0.0
5794,0439060354,"Firestorm (2099, No 6)",0.0
5794,0805063897,Nickel and Dimed: On (Not) Getting By in America,0.0
5794,0907516084,Three men in a boat: (to say nothing of the dog),0.0
5795,0345384466,The Witching Hour (Lives of the Mayfair Witches),8.24612331
5795,0345404319,Taltos: Lives of the Mayfair Witches,8.0
5795,0553210793,The Adventures of Huckleberry Finn (Bantam Classics),8.0
5795,0880382651,"Time of the Twins Legends 1 (Dragonlance Legends Trilogy, Vol 1)",7.0
5795,0805019375,L Is for Lawless (Kinsey Millhone Mysteries),6.5
5796,0671041789,The Green Mile,8.428571429
5796,0142000663,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),7.0
5803,0380001411,Christy,10.0
5803,0441172717,Dune (Remembering Tomorrow),9.128016318
5803,0441104029,"Children of Dune (Dune Chronicles, Book 3)",9.0
5803,006092909x,Already Dead : A California Gothic,8.0
5803,0380789019,Neverwhere,8.0
5804,0671868691,Bitter Harvest,10.0
5804,0451203267,The Stranger Beside Me,8.7758032
5804,0743439740,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",8.24266481
5804,0515132020,Heaven and Earth (Three Sisters Island Trilogy),8.0
5804,0671025333,Empty Promises,7.0
5806,1400032806,Under the Banner of Heaven : A Story of Violent Faith,10.0
5806,0684800713,Sun Also Rises,10.0
5806,0425119653,Mutation,10.0
5806,0195407997,Glenn Gould: Selected Letters,10.0
5806,0425113884,Mortal Fear,10.0
5808,0312305060,The Hours: A Novel,8.0
5808,0375412824,The Dive From Clausen's Pier (Alex Awards),0.0
5812,B0000T6KHI,Three Fates,10.0
5812,0743437640,The Mulberry Tree,10.0
5812,0385311109,Promises,10.0
5812,0385299265,Harvest,10.0
5817,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,10.0
5817,0440229383,Whale Talk (Laurel Leaf Books),10.0
5817,0765343509,Once,10.0
5817,037582233X,Stargirl,10.0
5817,0380002930,Watership Down,10.0
5820,0140449124,Madame Bovary,10.0
5820,0486415872,Crime and Punishment (Dover Thrift Editions),10.0
5820,0140621164,Selected Tales (Penguin Popular Classics),10.0
5820,8420613207,Jorge Luis Borges: Ficciones/Jorge Luis Borges : Stories,10.0
5820,0140186409,The Grapes of Wrath (20th Century Classics),10.0
5821,014028009X,Bridget Jones's Diary,10.0
5821,0525946829,Quentins,10.0
5821,0553578685,The Third Victim,10.0
5821,1551090139,Anne of Green Gables (Nimbus Classics),10.0
5821,0451193881,The Shining,10.0
5822,0061097306,Act of Revenge,10.0
5822,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10.0
5822,0812566726,The Pillars of Solomon (Ben Kamal and Danielle Barnea Novels (Paperback)),10.0
5822,0441627404,The Once and Future King,10.0
5833,0553802380,The Next Accident,10.0
5833,1567310079,Siddhartha,10.0
5833,038533558X,Gone For Good,10.0
5833,0394825993,"The Shadow in the North (Sally Lockhart Trilogy, Book 2)",10.0
5833,0397306938,A Little Princess,10.0
5837,0440241537,The King of Torts,10.0
5837,0671797050,FIRST WIVES CLUB,10.0
5837,0452261368,Beloved: A Novel (Plume Contemporary Fiction),10.0
5837,0385504209,The Da Vinci Code,10.0
5840,0316769487,The Catcher in the Rye,9.317977908
5840,0345342968,Fahrenheit 451,8.737099825
5840,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",8.0
5840,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,8.0
5843,0439188776,"Scooby-Doo and the Runaway Robot (Scooby-Doo Mysteries, 13)",10.0
5843,0439188784,Scooby-Doo! and the Masked Magician (Scooby-Doo Mysteries),10.0
5843,0515124060,The Investigators (Badge of Honor Novels (Paperback)),10.0
5843,0486282147,The Hound of the Baskervilles (Dover Thrift Editions),10.0
5843,0553055771,Goofy's Big Race Fun-To-Read Library Vol.4,10.0
5847,2266022504,Si c'est un homme,10.0
5847,2070419592,ChÃ?Â¢teaux de la colÃ?Â¨re,10.0
5847,225300314X,Le Chien Des Baskerville,10.0
5847,2253003107,LA Silence De LA Mer,10.0
5847,2070428710,"TraitÃ?Â© sur la TolÃ?Â©rance : A l'occasion de la mort de Jean Calas, 1763",10.0
5848,8478885196,Harry Potter y el prisionero de Azkaban,10.0
5848,8432215244,El Perfume,10.0
5848,9505156103,Mafalda 10,10.0
5848,8478886451,Harry Potter y el cÃ¡liz de fuego,10.0
5850,2290321125,La tour sombre 3 - terres perdues,10.0
5850,2266051326,Le Silence des Agneaux,10.0
5850,229012950X,"La Tour sombre, tome 1 : Le pistolero",10.0
5850,2290315419,Le dieu venu du centaure,10.0
5850,2253144452,La RÃ?Â©volution des fourmis,10.0
5852,0380815931,In the Beginning...was the Command Line,8.666666667
5852,0375413634,The Emperor of Ocean Park (Today Show Book Club #1),7.75
5852,0140060898,The Mosquito Coast,7.0
5852,0312421265,The Good German,0.0
5854,1878448900,Girl in Hyacinth Blue,10.0
5854,0316666343,The Lovely Bones: A Novel,10.0
5854,0062512021,The Knitting Sutra: Craft as a Spiritual Practice,9.0
5854,0140265988,Falling Leaves Brit Edition,9.0
5861,0452283442,The Darwin Awards: Evolution in Action,8.302808195
5861,0553575805,"The Guinness Book of Records 1996 (Guinness Book of Records, 1996)",8.0
5861,0688174418,A Charge to Keep,8.0
5861,0440918022,"Dragon's Blood (Pit Dragons, Book 1)",8.0
5861,0760313636,U. S. Counter-Terrorist Forces,8.0
5863,0553211161,Leaves of Grass (Bantam Classics),10.0
5863,0451163540,Triple,10.0
5863,0140067779,Obasan,10.0
5863,0451160959,Stand,10.0
5863,0140430148,The Moonstone (Penguin Classics),10.0
5866,0345391802,The Hitchhiker's Guide to the Galaxy,8.488438654
5866,0345453549,The Autobiography of Vivian: A Novel,4.0
5866,0373290411,"Territorial Bride (Harlequin Historicals, 441)",1.0
5866,0425133540,The Sum of All Fears (Jack Ryan Novels),0.0
5866,0451148118,The False Fiancee (Signet Regency Romance),0.0
5867,039592720X,Interpreter of Maladies,8.8
5867,067169507X,SEAT OF THE SOUL,0.0
5870,0671027387,Deception Point,7.5
5870,0061053775,Cold Case,0.0
5870,0316926108,Scoop,0.0
5870,0374100128,The Corrections (Oprah Edition),0.0
5870,0380977303,Partner in Crime,0.0
5871,0312291639,The Nanny Diaries: A Novel,7.8
5871,0060085452,Boy Meets Girl,0.0
5873,0425150984,Glory in Death,10.0
5873,0671009443,Private Parts,10.0
5873,0451203593,24 Hours,10.0
5873,0440225825,Move to Strike,10.0
5873,0425176037,Shell Game (Kathleen Mallory Novels (Paperback)),10.0
5874,1577780728,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood For Jesus, the Ultimate Jesus Freaks",10.0
5874,0882435205,The Joy of Signing: The Illustrated Guide for Mastering Sign Language and the Manual Alphabet,10.0
5874,0785270388,Finding Peace For Your Heart A Woman's Guide To Emotional Health,10.0
5874,1576737330,The Prayer of Jabez: Breaking Through to the Blessed Life,7.771969592
5874,0380788691,"A Secret History : The Book Of Ash, #1 (Book of Ash)",7.585786438
5878,0375411216,Dead and Gone (Burke Novels),10.0
5878,0553580035,Battle Born,8.0
5878,0345391055,Disclosure,7.0
5878,0446527289,The First Counsel,6.738796125
5878,0385504209,The Da Vinci Code,6.0
5882,0446404292,Sanctuary Sparrow (Brother Cadfael Mysteries),10.0
5882,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10.0
5882,0446400882,A Rare Benedictine,10.0
5882,0060008946,Dharma Punx: A Memoir,10.0
5882,1573228567,"My Grandfathers Blessings : Stories of Strength, Refuge, and Belonging",10.0
5887,044022473X,Breach of Promise,8.5
5887,042516098X,Hornet's Nest,7.5
5887,0020360754,Heart Songs and Other Stories,0.0
5887,0375751513,The Picture of Dorian Gray (Modern Library (Paperback)),0.0
5887,0440224721,Obstruction of Justice,0.0
5888,0345413350,"The Golden Compass (His Dark Materials, Book 1)",7.8
5888,0316569321,White Oleander : A Novel,0.0
5888,0316769568,Nine Stories,0.0
5888,0553297090,Timescape,0.0
5891,0440224764,The Partner,8.714285714
5891,1558746226,A Second Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series),7.0
5892,014028009X,Bridget Jones's Diary,8.0
5892,0140298479,Bridget Jones: The Edge of Reason,0.0
5892,0192826441,The Coral Island: A Tale of the Pacific Ocean (World's Classics),0.0
5892,0380790041,Taking Terri Mueller (Avon Flare Book),0.0
5896,0380001411,Christy,10.0
5896,0441172717,Dune (Remembering Tomorrow),9.013572888
5896,0441104029,"Children of Dune (Dune Chronicles, Book 3)",9.0
5896,006092909x,Already Dead : A California Gothic,8.0
5896,0380789019,Neverwhere,8.0
5897,0671027360,Angels & Demons,10.0
5897,0385336179,Shopaholic Ties the Knot,10.0
5897,0312289723,Ten Big Ones: A Stephanie Plum Novel,10.0
5897,0312320590,The Feng Shui Detective,10.0
5897,0375412174,Good Faith,10.0
5898,0385265700,The Book of Ruth (Oprah's Book Club (Paperback)),10.0
5898,0316769487,The Catcher in the Rye,7.888888889
5901,0440238412,When Zachary Beaver Came to Town (Readers Circle),9.0
5901,0375713751,I Don't Know How She Does It,8.113541339
5901,0394820371,The Phantom Tollbooth,8.0
5901,014036336X,The House With a Clock in Its Walls,8.0
5901,0375821813,Hoot (Newbery Honor Book),8.0
5907,0440211727,A Time to Kill,10.0
5907,0553582526,Dust to Dust,7.67596855
5907,0060008776,Pagan Babies,7.0
5907,0060505931,The Good Mother : A Novel,0.0
5907,0440204194,Firefly Summer,0.0
5909,034543479X,A Widow for One Year,8.01142543
5909,0061097101,The Saving Graces: A Novel,8.0
5909,0312871996,The Light of Other Days,8.0
5909,0451184963,Insomnia,8.0
5909,037576030X,The Count of Monte Cristo (Modern Library Classics),8.0
5910,038548951X,Sister of My Heart,8.0
5910,0671510053,SHIPPING NEWS,7.857142857
5910,1566193230,A Tale of Two Cities,0.0
5911,052594673X,"Oh, the Things I Know! A Guide to Success, or, Failing That, Happiness",8.0
5911,0679450440,Protect and Defend,8.0
5911,0201570424,Iron John: A Book About Men,8.0
5911,0679446486,Airframe,7.18230695
5911,0812570715,Cleopatra's Needle,7.0
5921,8401328942,El Ultimo Caton,9.0
5921,8432215007,El perfume,8.0
5921,0451204530,Code to Zero,8.0
5921,0452282152,Girl with a Pearl Earring,7.0
5921,8423309142,Requiem Por un Campesino Espanol (Coleccibon Destinolibro),5.0
5922,0937611018,You Can Heal Your Life/101,10.0
5922,0425176304,Judgment in Death,10.0
5922,0385285019,Illusions: The Adventures of a Reluctant Messiah,10.0
5922,1573245003,365 Health and Happiness Boosters,10.0
5922,0449200248,Love,10.0
5923,0156027321,Life of Pi,6.4
5923,0517585154,Time's Arrow,0.0
5923,0747545634,The Map of Love,0.0
5923,1400031699,The Little Friend,0.0
5926,1562829254,Ultimate Disney Trivia Quiz Book,10.0
5926,0441003257,Good Omens,8.428571429
5926,1573441244,Erotic Fairy Tales: A Romp through the Classics,7.5
5926,0060956496,Layover,0.0
5926,0062516752,Dream Magic,0.0
5934,0345316509,Job: A Comedy of Justice,8.0
5934,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",8.0
5934,034531011X,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book One)",0.0
5934,0345334310,The Ship Who Sang,0.0
5934,0345335511,"Pawn of Prophecy (The Belgariad, Book 1)",0.0
5938,0684826976,Undaunted Courage: Meriwether Lewis Thomas Jefferson and the Opening of the American West,10.0
5938,0743211936,An Hour Before Daylight,10.0
5938,0399146253,The Last Precinct,9.0
5938,0684195305,CRUEL AND UNUSUAL,9.0
5938,0399142851,Unnatural Exposure,9.0
5940,3608952128,LORD OF THE RINGS IN GERMAN,10.0
5940,3442450195,Matchball in Moldawien.,8.0
5940,3442541751,Russendisko.,7.12160663
5940,3492045170,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,7.0
5943,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8.2
5943,0743233026,Sin Killer,0.0
5946,0670857246,Zlata's Diary: A Childs Life in Sarajevo,10.0
5946,014131088X,Speak,10.0
5946,0747525366,Aisha,10.0
5946,0525948112,"Mayada, Daughter of Iraq: One Woman's Survival Under Saddam Hussein",10.0
5946,0786885688,Shopgirl,10.0
5952,0001845039,The Moon of Gomrath,10.0
5952,091517961X,Natural Law or Don't Put a Rubber on Your Willy,10.0
5952,091060813X,Abridged Dewey decimal classification and relative index,10.0
5952,0910608326,Manual on the Use of the Dewey Decimal Classification: Edition Nineteen,10.0
5953,0747232679,"The Brothers of Gwynedd: Comprising, Sunrise in the West, the Dragon at Noonday, the Hounds of Sunset, Afterglow and Nightfall",10.0
5953,0812511816,"The Eye of the World (The Wheel of Time, Book 1)",9.25
5953,0747233667,A Bloody Field by Shrewsbury,8.0
5953,0767422511,"Acting Essentials, or, Just Say Your Lines Like You Mean Them and Don't Bump into the Scenery",8.0
5953,0671798782,DIANA: HER TRUE STORY : DIANA: HER TRUE STORY,7.0
5954,0345378385,Death by the Light of the Moon (Claire Malloy Mysteries (Paperback)),10.0
5954,0345409973,The Cobra Event,10.0
5954,0553578359,Chopping Spree,10.0
5954,0679444815,Timeline,9.0
5954,0671004530,On the Street Where You Live,9.0
5957,0440235502,October Sky: A Memoir,8.75
5957,0812564375,Mount Dragon: A Novel,7.0
5957,0812542835,Reliquary,6.0
5957,0446608378,Thunderhead,5.0
5957,0060959037,Prodigal Summer: A Novel,0.0
5958,0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),8.7
5958,0345440900,"Secrets of the Baby Whisperer: How to Calm, Connect, and Communicate with Your Baby",0.0
5958,0385315953,Sooner or Later,0.0
5958,0446515116,Annapolis,0.0
5958,0553106244,The Killing Game,0.0
5959,0345370775,Jurassic Park,8.333333333
5959,0345409671,"Memnoch the Devil (Vampire Chronicles, No 5)",8.0
5959,0060913983,Proud Shoes: The Story of an American Family,0.0
5959,0061030635,Wild Justice,0.0
5959,0345353145,Sphere,0.0
5961,0345431901,The Finishing School,8.0
5961,0671880187,Kitchen,7.857142857
5961,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),6.5
5961,0609803875,A Gracious Plenty : A Novel,0.0
5961,067081976X,Leaving Home/a Collection of Lake Wobegon Stories,0.0
5963,038548951X,Sister of My Heart,8.0
5963,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,5.428571429
5968,0671682474,BURY MY HEART AT WOUNDED KNEE,10.0
5968,0385504209,The Da Vinci Code,10.0
5968,0142001384,The Quiet American,10.0
5968,0876858841,According to Her Contours,10.0
5968,155591330X,Rocky Mountain Skiing,10.0
5979,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10.0
5979,1570820538,Walt Disney's Winnie the Pooh (Disney Classics),10.0
5979,0800871863,Silence,10.0
5979,0736413057,Pooh Loves You (Disney Winnie the Pooh),10.0
5979,0064401510,Mrs. Piggle-Wiggle's Magic,10.0
5980,0451526341,Animal Farm,8.428571429
5980,2290045764,Extension Du Domain De La Lutte,8.0
5980,0140186484,Twenty Love Poems: And a Song of Despair (Twentieth Century Classics),0.0
5980,014038572X,The Outsiders (Now in Speak!),0.0
5980,0679463321,Killing Time: A Novel of the Future,0.0
5991,0679865691,Haveli (Laurel Leaf Books),9.0
5991,0671623249,LONESOME DOVE,8.36908621
5991,044011585X,Crossings,8.0
5991,0306806428,Ella Fitzgerald: A Biography of the First Lady of Jazz,8.0
5991,067102423X,Bag of Bones,8.0
5997,0425188809,Watchers,10.0
5997,0385335482,Confessions of a Shopaholic (Summer Display Opportunity),10.0
5997,0671880187,Kitchen,9.0
5997,0446391301,Geek Love,9.0
5997,0316096199,Lucky : A Memoir,9.0
5999,074320218X,Change Me into Zeus's Daughter,10.0
5999,0440236800,Comanche Woman,8.0
5999,0312982518,The Sigma Protocol,7.93590141
5999,0812576098,Ghost Warrior,7.0
5999,0440235057,Be Cool,6.0
6001,0060188731,Bel Canto,7.986927786
6001,0887307884,Dogbert's Top Secret Management Handbook,7.0
6001,0312982518,The Sigma Protocol,5.0
6001,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),0.0
6001,0385314698,The Sixteen Pleasures: A Novel,0.0
6002,0440206154,Red Dragon,8.0
6002,0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,0.0
6002,0446523321,The Simple Truth,0.0
6002,0446670251,The Virgin Suicides,0.0
6002,0880014970,In The Garden Of The North American Martyrs : Stories,0.0
6003,0446611867,A Bend in the Road,6.8
6003,0060995149,Come to Me: Stories,0.0
6003,0375760393,The Botany of Desire: A Plant's-Eye View of the World,0.0
6003,051513290X,Summer of Storms,0.0
6003,0743237188,Fall On Your Knees (Oprah #45),0.0
6004,0440221471,The Runaway Jury,10.0
6004,0451410718,The Life of David Gale,10.0
6004,0446310786,To Kill a Mockingbird,10.0
6004,0312924585,Silence of the Lambs,9.597764597
6004,0451411153,Bed of Nails,9.0
6007,0312099436,Women of the Silk : A Novel,10.0
6007,0812057511,Mi Bacinica Y Yo: Once upon a Potty (Once Upon a Potty : Hers),10.0
6007,006091646X,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,10.0
6007,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,10.0
6007,006091565X,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,10.0
6008,0446605239,The Notebook,10.0
6008,0671042262,The Blue Nowhere : A Novel,10.0
6008,0316969443,Suzanne's Diary for Nicholas,10.0
6008,0385335407,The Kiss,10.0
6008,0373484410,Time And Again,9.0
6009,042516098X,Hornet's Nest,10.0
6009,1551668912,Thursday'S At Eight,8.0
6009,0061099341,As the Crow Flies,8.0
6009,1400031346,The No. 1 Ladies' Detective Agency,8.0
6009,0671042262,The Blue Nowhere : A Novel,8.0
6010,0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,8.387089169
6010,0140293248,The Girls' Guide to Hunting and Fishing,7.0
6010,039304016X,The Perfect Storm: A True Story of Men Against the Sea,0.0
6010,0553111337,Flags of Our Fathers: Heroes of Iwo Jima,0.0
6017,0374129983,The Corrections,6.875
6017,0553377876,Half Asleep in Frog Pajamas,6.0
6017,0316666343,The Lovely Bones: A Novel,0.0
6017,038097617X,Watermelon,0.0
6017,0452282152,Girl with a Pearl Earring,0.0
6019,0671568175,Let Me Call You Sweetheart,8.0
6019,0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),7.76596
6019,038529929X,Hannibal,4.0
6019,0553271636,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),0.0
6020,0449005615,Seabiscuit: An American Legend,10.0
6020,0316666343,The Lovely Bones: A Novel,9.500248808
6020,0399148728,Fire Ice: A Novel from the NUMA Files,9.0
6020,0446522597,The Winner,9.0
6021,0679785892,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,8.0
6021,0345381432,Dreaming in Cuban,7.666666667
6021,0020360754,Heart Songs and Other Stories,6.0
6021,0553254782,Quick and the Dead,0.0
6021,055323143X,Showdown At Yellow Butte,0.0
6022,0142004235,East of Eden (Oprah's Book Club),8.8
6022,076790382X,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away,0.0
6028,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),7.9
6028,0449003701,The Tall Pine Polka (Ballantine Reader's Circle),0.0
6028,079245815X,The Little Book of Monet,0.0
6029,0671793888,Cowboys Are My Weakness,10.0
6029,0399124829,Everything your doctor would tell you if he had the time,10.0
6029,0553273914,The House of the Spirits,10.0
6029,0451526570,Heart of Darkness and the Secret Sharer,10.0
6029,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10.0
6030,0440526701,For Reading Out Loud!,9.0
